,id,Locality,Type of property,Subtype of property,Type of sale,Fully equipped kitchen,Fireplace,Terrace,Garden,Garden area,Surface of the land,Surface area of the plot of land,Swimming pool,State of the building,Compound Listing,Price,Number of rooms,Living Area,Furnished,Terrace area,Number of facades
3413,20087221,2250,APARTMENT,APARTMENT,residential_sale,1,0,1,1,56.0,56.0,0.0,0,UNKNOWN,compound,349500.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3414,20087223,2250,APARTMENT,APARTMENT,residential_sale,1,0,1,1,65.0,65.0,0.0,0,UNKNOWN,compound,360000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3415,20087098,2250,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,369500.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3416,20087220,2250,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,459500.0,3.0,94.19544259421559,0.0,12.238399701237551,3.0
3417,20087117,2250,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,554500.0,3.0,94.19544259421559,0.0,12.238399701237551,3.0
3418,20026253,1000,APARTMENT,GROUND_FLOOR,residential_sale,0,0,1,0,0.0,0.0,0.0,0,GOOD,compound,357000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3419,11445923,8520,APARTMENT,APARTMENT,residential_sale,0,0,0,0,0.0,0.0,0.0,0,GOOD,compound,355000.0,3.0,94.19544259421559,0.0,12.238399701237551,3.0
3420,20227832,2870,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,359000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3421,20227831,2870,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,369000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3422,20227830,2870,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,419000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3423,20227754,2870,APARTMENT,PENTHOUSE,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,486000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3424,11006188,9420,APARTMENT,PENTHOUSE,residential_sale,1,0,1,0,0.0,0.0,0.0,0,AS_NEW,compound,430000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3425,11057594,8370,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,383750.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3426,11067475,1700,APARTMENT,PENTHOUSE,residential_sale,0,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,579000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3427,10944882,3000,APARTMENT,FLAT_STUDIO,residential_sale,0,0,0,0,0.0,0.0,0.0,0,UNKNOWN,compound,407000.0,1.0,94.19544259421559,0.0,12.238399701237551,3.0
3428,10944884,3000,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,682000.0,3.0,94.19544259421559,0.0,12.238399701237551,3.0
3429,11148348,3740,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,AS_NEW,compound,434000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3430,11428280,9620,APARTMENT,APARTMENT,residential_sale,1,0,0,1,450.0,450.0,0.0,0,AS_NEW,compound,440000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3431,20121313,3360,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,1,AS_NEW,compound,488280.0,1.0,94.19544259421559,0.0,12.238399701237551,3.0
3432,20121153,3360,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,1,AS_NEW,compound,543262.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3433,20121145,3360,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,1,AS_NEW,compound,579921.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3434,20121065,3360,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,1,AS_NEW,compound,614502.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3435,20121119,3360,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,1,AS_NEW,compound,647423.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3436,11060496,8500,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,GOOD,compound,450000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3437,20146855,1200,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,AS_NEW,compound,515000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3438,20146853,1200,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,AS_NEW,compound,535000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3439,20146870,1200,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,AS_NEW,compound,545000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3440,20146852,1200,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,AS_NEW,compound,585000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3441,20146863,1200,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,AS_NEW,compound,650000.0,3.0,94.19544259421559,0.0,12.238399701237551,3.0
3442,20146859,1200,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,AS_NEW,compound,659000.0,3.0,94.19544259421559,0.0,12.238399701237551,3.0
3443,20146871,1200,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,AS_NEW,compound,660000.0,3.0,94.19544259421559,0.0,12.238399701237551,3.0
3444,20055774,1180,APARTMENT,DUPLEX,residential_sale,1,0,1,0,0.0,0.0,0.0,0,AS_NEW,compound,450000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3445,20117326,2900,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,UNKNOWN,compound,550000.0,3.0,94.19544259421559,0.0,12.238399701237551,3.0
3446,20023746,1330,APARTMENT,GROUND_FLOOR,residential_sale,1,0,1,1,118.0,118.0,0.0,0,AS_NEW,compound,515000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3447,9803840,1410,APARTMENT,DUPLEX,residential_sale,1,0,1,1,80.0,80.0,0.0,0,UNKNOWN,compound,517750.0,3.0,94.19544259421559,0.0,12.238399701237551,3.0
3448,10952592,1200,APARTMENT,PENTHOUSE,residential_sale,1,0,1,0,0.0,0.0,0.0,0,AS_NEW,compound,527500.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3449,10171876,2000,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,AS_NEW,compound,650000.0,3.0,94.19544259421559,0.0,12.238399701237551,3.0
3450,20212415,1080,APARTMENT,APARTMENT,residential_sale,1,0,0,0,0.0,0.0,0.0,0,AS_NEW,single,165000.0,1.0,94.19544259421559,0.0,12.238399701237551,3.0
3451,20186309,1050,APARTMENT,APARTMENT,residential_sale,1,0,0,0,0.0,0.0,0.0,0,AS_NEW,single,460000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3452,20281780,2610,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,JUST_RENOVATED,single,395000.0,3.0,94.19544259421559,0.0,12.238399701237551,3.0
3453,20113326,1200,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,AS_NEW,single,385000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3454,20192919,1070,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,TO_RENOVATE,single,240000.0,3.0,94.19544259421559,0.0,12.238399701237551,3.0
3455,20163555,1410,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,JUST_RENOVATED,single,420000.0,3.0,94.19544259421559,0.0,12.238399701237551,3.0
3456,20311455,5300,APARTMENT,APARTMENT,residential_sale,0,0,0,0,0.0,0.0,0.0,0,GOOD,single,189000.0,1.0,94.19544259421559,0.0,12.238399701237551,3.0
3457,20311450,5300,APARTMENT,APARTMENT,residential_sale,0,0,0,0,0.0,0.0,0.0,0,GOOD,single,270000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3458,20308008,1060,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,AS_NEW,single,490000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3459,20317435,2650,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,GOOD,single,219000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3460,20213304,1000,APARTMENT,DUPLEX,residential_sale,1,0,1,0,0.0,0.0,0.0,0,GOOD,single,560000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3461,20309166,5100,APARTMENT,APARTMENT,residential_sale,1,0,0,0,0.0,0.0,0.0,0,AS_NEW,single,179000.0,1.0,94.19544259421559,0.0,12.238399701237551,3.0
3462,20200624,1081,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,TO_BE_DONE_UP,single,280000.0,3.0,94.19544259421559,0.0,12.238399701237551,3.0
3463,20237947,2800,APARTMENT,APARTMENT,residential_sale,0,0,1,1,150.0,150.0,0.0,0,GOOD,single,179000.0,1.0,94.19544259421559,0.0,12.238399701237551,3.0
3464,10595120,1070,APARTMENT,APARTMENT,residential_sale,1,0,0,0,0.0,0.0,0.0,0,GOOD,single,229000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3465,11403470,2890,APARTMENT,DUPLEX,residential_sale,1,0,1,0,0.0,0.0,0.0,0,GOOD,single,319000.0,3.0,94.19544259421559,0.0,12.238399701237551,3.0
3466,20176219,1180,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,GOOD,single,590000.0,3.0,94.19544259421559,0.0,12.238399701237551,3.0
3467,20293634,9890,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,AS_NEW,single,378650.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3468,20280798,6990,APARTMENT,APARTMENT,residential_sale,1,0,0,0,0.0,0.0,0.0,0,GOOD,single,155000.0,3.0,94.19544259421559,0.0,12.238399701237551,3.0
3469,20285372,8370,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,GOOD,single,335000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3470,20279993,8370,APARTMENT,APARTMENT,residential_sale,0,0,0,0,0.0,0.0,0.0,0,GOOD,single,259000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3471,20312714,1050,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,GOOD,single,595000.0,3.0,94.19544259421559,0.0,12.238399701237551,3.0
3472,20291735,1000,APARTMENT,DUPLEX,residential_sale,1,0,1,0,0.0,0.0,0.0,0,JUST_RENOVATED,single,365000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3473,20305226,3001,APARTMENT,FLAT_STUDIO,residential_sale,1,0,1,1,32.0,32.0,0.0,0,AS_NEW,single,279000.0,1.0,94.19544259421559,0.0,12.238399701237551,3.0
3474,20234193,1160,APARTMENT,FLAT_STUDIO,residential_sale,1,0,0,0,0.0,0.0,0.0,0,GOOD,single,235000.0,0.0,94.19544259421559,0.0,12.238399701237551,3.0
3475,20040348,8370,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,GOOD,single,349000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3476,11361266,2000,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,GOOD,single,545000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3477,20311160,9800,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,AS_NEW,single,380000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3478,20288639,1050,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,AS_NEW,single,459000.0,1.0,94.19544259421559,0.0,12.238399701237551,3.0
3479,20217460,4000,APARTMENT,FLAT_STUDIO,residential_sale,1,0,0,0,0.0,0.0,0.0,0,TO_RENOVATE,single,99000.0,0.0,94.19544259421559,0.0,12.238399701237551,3.0
3480,20279668,1020,APARTMENT,DUPLEX,residential_sale,1,0,0,0,0.0,0.0,0.0,0,GOOD,single,369000.0,4.0,94.19544259421559,0.0,12.238399701237551,3.0
3481,20312799,1140,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,AS_NEW,single,425000.0,3.0,94.19544259421559,0.0,12.238399701237551,3.0
3482,20306412,1630,APARTMENT,GROUND_FLOOR,residential_sale,1,0,1,1,480.0,480.0,0.0,0,AS_NEW,single,429000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3483,20286666,5000,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,AS_NEW,compound,220731.0,1.0,94.19544259421559,0.0,12.238399701237551,3.0
3484,20286665,5000,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,AS_NEW,compound,289000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3485,20297456,2018,APARTMENT,APARTMENT,residential_sale,1,0,0,0,0.0,0.0,0.0,0,UNKNOWN,single,229000.0,1.0,94.19544259421559,0.0,12.238399701237551,3.0
3486,20218757,4671,APARTMENT,TRIPLEX,residential_sale,1,0,1,1,65.0,65.0,0.0,0,GOOD,single,139000.0,1.0,94.19544259421559,0.0,12.238399701237551,3.0
3487,11168075,8400,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,TO_BE_DONE_UP,single,169000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3488,20001677,4500,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,GOOD,single,245000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3489,11282233,8620,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,TO_BE_DONE_UP,single,289000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3490,20149421,8540,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,GOOD,single,424000.0,3.0,94.19544259421559,0.0,12.238399701237551,3.0
3491,20319592,9000,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,GOOD,single,260000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3492,20293373,8301,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,AS_NEW,single,325000.0,1.0,94.19544259421559,0.0,12.238399701237551,3.0
3493,20259064,1000,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,GOOD,single,185000.0,1.0,94.19544259421559,0.0,12.238399701237551,3.0
3494,20282366,9000,APARTMENT,GROUND_FLOOR,residential_sale,0,0,1,0,0.0,0.0,0.0,0,GOOD,single,399000.0,3.0,94.19544259421559,0.0,12.238399701237551,3.0
3495,20302826,1000,APARTMENT,PENTHOUSE,residential_sale,0,0,1,0,0.0,0.0,0.0,0,UNKNOWN,single,595000.0,3.0,94.19544259421559,0.0,12.238399701237551,3.0
3496,20139238,1050,APARTMENT,APARTMENT,residential_sale,1,0,0,0,0.0,0.0,0.0,0,GOOD,single,225000.0,1.0,94.19544259421559,0.0,12.238399701237551,3.0
3497,20274764,1170,APARTMENT,DUPLEX,residential_sale,0,1,1,1,100.0,100.0,0.0,0,UNKNOWN,single,495000.0,3.0,94.19544259421559,0.0,12.238399701237551,3.0
3498,11421577,8800,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,GOOD,single,159000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3499,20238499,2018,APARTMENT,APARTMENT,residential_sale,1,0,0,0,0.0,0.0,0.0,0,GOOD,single,189000.0,1.0,94.19544259421559,0.0,12.238399701237551,3.0
3500,20188181,1090,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,AS_NEW,single,229000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3501,20256269,1853,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,GOOD,single,269000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3502,20149347,3500,APARTMENT,APARTMENT,residential_sale,0,0,0,0,0.0,0.0,0.0,0,TO_RENOVATE,single,350000.0,3.0,94.19544259421559,0.0,12.238399701237551,3.0
3503,20105895,1000,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,AS_NEW,single,565000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3504,20321042,9940,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,AS_NEW,single,367500.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3505,20270173,8380,APARTMENT,FLAT_STUDIO,residential_sale,1,0,0,0,0.0,0.0,0.0,0,JUST_RENOVATED,single,158000.0,0.0,94.19544259421559,0.0,12.238399701237551,3.0
3506,20204845,2860,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,AS_NEW,compound,279900.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3507,20204842,2860,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,AS_NEW,compound,349900.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3508,20204838,2860,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,AS_NEW,compound,479900.0,3.0,94.19544259421559,0.0,12.238399701237551,3.0
3509,20232059,1000,APARTMENT,APARTMENT,residential_sale,0,0,0,0,0.0,0.0,0.0,0,GOOD,single,285000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3510,20312630,9030,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,GOOD,single,338000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3511,20242506,8400,APARTMENT,FLAT_STUDIO,residential_sale,0,0,1,0,0.0,0.0,0.0,0,GOOD,single,99500.0,0.0,94.19544259421559,0.0,12.238399701237551,3.0
3512,20068560,2060,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,JUST_RENOVATED,single,177500.0,1.0,94.19544259421559,0.0,12.238399701237551,3.0
3513,20203956,9051,APARTMENT,SERVICE_FLAT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,GOOD,single,205000.0,1.0,94.19544259421559,0.0,12.238399701237551,3.0
3514,11201815,8380,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,GOOD,single,239000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3515,20217904,9940,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,JUST_RENOVATED,single,285000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3516,11212525,9000,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,GOOD,single,329000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3517,20120041,8660,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,AS_NEW,single,385000.0,1.0,94.19544259421559,0.0,12.238399701237551,3.0
3518,20090433,8420,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,AS_NEW,single,495000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3519,11264003,8300,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,GOOD,single,669000.0,3.0,94.19544259421559,0.0,12.238399701237551,3.0
3520,20269653,4480,APARTMENT,APARTMENT,residential_sale,1,0,0,1,75.0,75.0,0.0,0,GOOD,single,119000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3521,20214518,8434,APARTMENT,APARTMENT,residential_sale,0,0,0,0,0.0,0.0,0.0,0,TO_BE_DONE_UP,single,129000.0,1.0,94.19544259421559,0.0,12.238399701237551,3.0
3522,20209615,1140,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,GOOD,single,320000.0,3.0,94.19544259421559,0.0,12.238399701237551,3.0
3523,20290101,1050,APARTMENT,APARTMENT,residential_sale,1,0,0,0,0.0,0.0,0.0,0,AS_NEW,single,450000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3524,20306628,9000,APARTMENT,APARTMENT,residential_sale,1,0,0,0,0.0,0.0,0.0,0,GOOD,single,339000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3525,20158468,1140,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,AS_NEW,single,345000.0,1.0,94.19544259421559,0.0,12.238399701237551,3.0
3526,20309524,6000,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,GOOD,single,138000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3527,20110677,5060,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,GOOD,single,159000.0,1.0,94.19544259421559,0.0,12.238399701237551,3.0
3528,20127119,1180,APARTMENT,APARTMENT,residential_sale,1,0,0,0,0.0,0.0,0.0,0,GOOD,single,199000.0,1.0,94.19544259421559,0.0,12.238399701237551,3.0
3529,20164959,8620,APARTMENT,APARTMENT,residential_sale,1,0,0,0,0.0,0.0,0.0,0,TO_BE_DONE_UP,single,235000.0,3.0,94.19544259421559,0.0,12.238399701237551,3.0
3530,20151198,2550,APARTMENT,APARTMENT,residential_sale,1,0,0,0,0.0,0.0,0.0,0,JUST_RENOVATED,single,260000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3531,20140144,8790,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,GOOD,single,450000.0,3.0,94.19544259421559,0.0,12.238399701237551,3.0
3532,11263957,8380,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,GOOD,single,298000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3533,11241195,1150,APARTMENT,APARTMENT,residential_sale,1,0,1,1,50.0,50.0,0.0,0,GOOD,single,645000.0,3.0,94.19544259421559,0.0,12.238399701237551,3.0
3534,20258470,8400,APARTMENT,APARTMENT,residential_sale,0,0,0,0,0.0,0.0,0.0,0,GOOD,single,189000.0,1.0,94.19544259421559,0.0,12.238399701237551,3.0
3535,20255534,2970,APARTMENT,DUPLEX,residential_sale,1,0,1,0,0.0,0.0,0.0,0,AS_NEW,single,475000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3536,20270682,1200,APARTMENT,APARTMENT,residential_sale,0,0,0,0,0.0,0.0,0.0,0,GOOD,single,269000.0,1.0,94.19544259421559,0.0,12.238399701237551,3.0
3537,20285448,1200,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,GOOD,single,580000.0,3.0,94.19544259421559,0.0,12.238399701237551,3.0
3538,20309726,8480,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,AS_NEW,single,249000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3539,20167382,1160,APARTMENT,GROUND_FLOOR,residential_sale,1,0,0,0,0.0,0.0,0.0,0,GOOD,single,219000.0,1.0,94.19544259421559,0.0,12.238399701237551,3.0
3540,20147861,1800,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,AS_NEW,single,421457.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3541,10002586,2660,APARTMENT,APARTMENT,residential_sale,1,0,0,1,150.0,150.0,0.0,0,TO_BE_DONE_UP,single,175000.0,1.0,94.19544259421559,0.0,12.238399701237551,3.0
3542,20046857,2830,APARTMENT,APARTMENT,residential_sale,0,0,1,1,17.0,17.0,0.0,0,UNKNOWN,single,339000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3543,10738318,8300,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,GOOD,single,499000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3544,20293762,9051,APARTMENT,GROUND_FLOOR,residential_sale,1,0,1,0,0.0,0.0,0.0,0,AS_NEW,single,280000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3545,20252389,8380,APARTMENT,FLAT_STUDIO,residential_sale,1,0,0,0,0.0,0.0,0.0,0,TO_BE_DONE_UP,single,115000.0,0.0,94.19544259421559,0.0,12.238399701237551,3.0
3546,20241478,1930,APARTMENT,GROUND_FLOOR,residential_sale,0,0,1,0,0.0,0.0,0.0,0,AS_NEW,single,220000.0,1.0,94.19544259421559,0.0,12.238399701237551,3.0
3547,11480719,8400,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,UNKNOWN,single,220000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3548,20311495,9770,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,AS_NEW,compound,260000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3549,20311496,9770,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,AS_NEW,compound,305000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3550,20311504,9770,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,AS_NEW,compound,320000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3551,20311499,9770,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,AS_NEW,compound,340000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3552,20311514,9770,APARTMENT,APARTMENT,residential_sale,0,0,1,0,0.0,0.0,0.0,0,AS_NEW,compound,495000.0,3.0,94.19544259421559,0.0,12.238399701237551,3.0
3553,20306801,1083,APARTMENT,APARTMENT,residential_sale,1,0,1,0,0.0,0.0,0.0,0,TO_RENOVATE,single,175000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3554,11455768,8450,APARTMENT,APARTMENT,residential_sale,1,0,0,0,0.0,0.0,0.0,0,GOOD,single,135000.0,1.0,94.19544259421559,0.0,12.238399701237551,3.0
3555,20228263,9690,APARTMENT,APARTMENT,residential_sale,1,0,0,0,0.0,0.0,0.0,0,GOOD,single,179000.0,1.0,94.19544259421559,0.0,12.238399701237551,3.0
3556,20264627,3000,APARTMENT,FLAT_STUDIO,residential_sale,1,0,0,0,0.0,0.0,0.0,0,AS_NEW,single,239000.0,1.0,94.19544259421559,0.0,12.238399701237551,3.0
3557,10077863,1080,APARTMENT,PENTHOUSE,residential_sale,1,0,1,0,0.0,0.0,0.0,0,AS_NEW,single,299000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
3558,11481641,1420,APARTMENT,APARTMENT,residential_sale,1,0,1,1,300.0,300.0,0.0,0,GOOD,single,340000.0,2.0,94.19544259421559,0.0,12.238399701237551,3.0
